UniqueID      Time          Wavelength    L_lambda      L_l_neb       
              (yr)          (Angstrom)    (erg/s/A)     (erg/s/A)     
-----------   -----------   -----------   -----------   -----------   
          1   6.00000e+06   5.37708e+04   1.76535e+34   3.19264e+34
          1   6.00000e+06   5.37730e+04   1.76507e+34   2.63372e+34
          1   6.00000e+06   5.37753e+04   1.76480e+34   2.19631e+34
          1   6.00000e+06   5.37775e+04   1.76453e+34   1.99924e+34
          1   6.00000e+06   5.37798e+04   1.76425e+34   1.94326e+34
          1   6.00000e+06   5.37820e+04   1.76398e+34   1.93273e+34
          1   6.00000e+06   5.37842e+04   1.76371e+34   1.93120e+34
          1   6.00000e+06   5.37865e+04   1.76343e+34   1.93081e+34
          1   6.00000e+06   5.39000e+04   1.74968e+34   1.91650e+34
          1   6.00000e+06   5.41000e+04   1.72486e+34   1.89071e+34
          1   6.00000e+06   5.43000e+04   1.69865e+34   1.86355e+34
          1   6.00000e+06   5.45000e+04   1.67702e+34   1.84097e+34
          1   6.00000e+06   5.47000e+04   1.65279e+34   1.81580e+34
          1   6.00000e+06   5.49000e+04   1.63015e+34   1.79223e+34
          1   6.00000e+06   5.51000e+04   1.60837e+34   1.76952e+34
          1   6.00000e+06   5.52035e+04   1.59771e+34   1.75839e+34
          1   6.00000e+06   5.52058e+04   1.59747e+34   1.75827e+34
          1   6.00000e+06   5.52081e+04   1.59724e+34   1.75948e+34
          1   6.00000e+06   5.52104e+04   1.59700e+34   1.77124e+34
          1   6.00000e+06   5.52127e+04   1.59677e+34   1.83626e+34
          1   6.00000e+06   5.52150e+04   1.59653e+34   2.06662e+34
          1   6.00000e+06   5.52173e+04   1.59629e+34   2.57864e+34
          1   6.00000e+06   5.52196e+04   1.59606e+34   3.23305e+34
          1   6.00000e+06   5.52219e+04   1.59582e+34   3.55124e+34
          1   6.00000e+06   5.52242e+04   1.59559e+34   3.23255e+34
          1   6.00000e+06   5.52265e+04   1.59535e+34   2.57765e+34
          1   6.00000e+06   5.52288e+04   1.59511e+34   2.06514e+34
          1   6.00000e+06   5.52311e+04   1.59488e+34   1.83429e+34
          1   6.00000e+06   5.52334e+04   1.59464e+34   1.76878e+34
          1   6.00000e+06   5.52357e+04   1.59441e+34   1.75652e+34
          1   6.00000e+06   5.52380e+04   1.59417e+34   1.75482e+34
          1   6.00000e+06   5.52403e+04   1.59394e+34   1.75445e+34
          1   6.00000e+06   5.53000e+04   1.58785e+34   1.74809e+34
          1   6.00000e+06   5.55000e+04   1.56369e+34   1.72301e+34
          1   6.00000e+06   5.57000e+04   1.54447e+34   1.70290e+34
          1   6.00000e+06   5.59000e+04   1.52121e+34   1.67874e+34
          1   6.00000e+06   5.61000e+04   1.50165e+34   1.65830e+34
          1   6.00000e+06   5.63000e+04   1.48124e+34   1.63701e+34
          1   6.00000e+06   5.65000e+04   1.46315e+34   1.61805e+34
          1   6.00000e+06   5.67000e+04   1.44347e+34   1.59750e+34
          1   6.00000e+06   5.69000e+04   1.42294e+34   1.57612e+34
          1   6.00000e+06   5.70646e+04   1.40847e+34   1.56096e+34
          1   6.00000e+06   5.70670e+04   1.40827e+34   1.56088e+34
          1   6.00000e+06   5.70694e+04   1.40806e+34   1.56239e+34
          1   6.00000e+06   5.70717e+04   1.40785e+34   1.57634e+34
          1   6.00000e+06   5.70741e+04   1.40764e+34   1.65308e+34
          1   6.00000e+06   5.70765e+04   1.40743e+34   1.92481e+34
          1   6.00000e+06   5.70789e+04   1.40723e+34   2.52869e+34
          1   6.00000e+06   5.70813e+04   1.40702e+34   3.30049e+34
          1   6.00000e+06   5.70836e+04   1.40681e+34   3.67580e+34
          1   6.00000e+06   5.70860e+04   1.40660e+34   3.30005e+34
          1   6.00000e+06   5.70884e+04   1.40640e+34   2.52782e+34
          1   6.00000e+06   5.70908e+04   1.40619e+34   1.92350e+34
          1   6.00000e+06   5.70932e+04   1.40598e+34   1.65134e+34
          1   6.00000e+06   5.70955e+04   1.40577e+34   1.57416e+34
          1   6.00000e+06   5.70979e+04   1.40557e+34   1.55978e+34
          1   6.00000e+06   5.71000e+04   1.40539e+34   1.55792e+34
          1   6.00000e+06   5.71003e+04   1.40536e+34   1.55784e+34
          1   6.00000e+06   5.71027e+04   1.40513e+34   1.55746e+34
          1   6.00000e+06   5.73000e+04   1.38666e+34   1.53815e+34
          1   6.00000e+06   5.75000e+04   1.36835e+34   1.51898e+34
          1   6.00000e+06   5.77000e+04   1.35002e+34   1.49982e+34
          1   6.00000e+06   5.79000e+04   1.33272e+34   1.48170e+34
          1   6.00000e+06   5.81000e+04   1.31509e+34   1.46326e+34
          1   6.00000e+06   5.83000e+04   1.29822e+34   1.44553e+34
          1   6.00000e+06   5.85000e+04   1.28388e+34   1.42630e+34
          1   6.00000e+06   5.87000e+04   1.26624e+34   1.40787e+34
          1   6.00000e+06   5.89000e+04   1.24821e+34   1.38908e+34
          1   6.00000e+06   5.90304e+04   1.22782e+34   1.36825e+34
          1   6.00000e+06   5.90329e+04   1.22743e+34   1.36882e+34
          1   6.00000e+06   5.90353e+04   1.22705e+34   1.38036e+34
          1   6.00000e+06   5.90378e+04   1.22667e+34   1.47798e+34
          1   6.00000e+06   5.90403e+04   1.22629e+34   2.01017e+34
          1   6.00000e+06   5.90427e+04   1.22591e+34   3.89168e+34
          1   6.00000e+06   5.90452e+04   1.22553e+34   8.07168e+34
          1   6.00000e+06   5.90476e+04   1.22515e+34   1.34137e+35
          1   6.00000e+06   5.90501e+04   1.22477e+34   1.60120e+35
          1   6.00000e+06   5.90526e+04   1.22439e+34   1.34129e+35
          1   6.00000e+06   5.90550e+04   1.22401e+34   8.07012e+34
          1   6.00000e+06   5.90575e+04   1.22363e+34   3.88934e+34
          1   6.00000e+06   5.90600e+04   1.22325e+34   2.00705e+34
          1   6.00000e+06   5.90624e+04   1.22287e+34   1.47408e+34
          1   6.00000e+06   5.90649e+04   1.22249e+34   1.37568e+34
          1   6.00000e+06   5.90673e+04   1.22211e+34   1.36337e+34
          1   6.00000e+06   5.90698e+04   1.22173e+34   1.36201e+34
          1   6.00000e+06   5.91000e+04   1.21709e+34   1.35720e+34
          1   6.00000e+06   5.93000e+04   1.21800e+34   1.35736e+34
          1   6.00000e+06   5.95000e+04   1.20106e+34   1.33968e+34
          1   6.00000e+06   5.95163e+04   1.20001e+34   1.33857e+34
          1   6.00000e+06   5.95187e+04   1.19985e+34   1.33857e+34
          1   6.00000e+06   5.95212e+04   1.19969e+34   1.34044e+34
          1   6.00000e+06   5.95237e+04   1.19953e+34   1.35706e+34
          1   6.00000e+06   5.95262e+04   1.19937e+34   1.44810e+34
          1   6.00000e+06   5.95287e+04   1.19920e+34   1.77024e+34
          1   6.00000e+06   5.95311e+04   1.19904e+34   2.48604e+34
          1   6.00000e+06   5.95336e+04   1.19888e+34   3.40084e+34
          1   6.00000e+06   5.95361e+04   1.19872e+34   3.84574e+34
          1   6.00000e+06   5.95386e+04   1.19856e+34   3.40050e+34
          1   6.00000e+06   5.95411e+04   1.19840e+34   2.48536e+34
          1   6.00000e+06   5.95436e+04   1.19824e+34   1.76922e+34
          1   6.00000e+06   5.95460e+04   1.19808e+34   1.44675e+34
          1   6.00000e+06   5.95485e+04   1.19792e+34   1.35536e+34
          1   6.00000e+06   5.95510e+04   1.19776e+34   1.33841e+34
          1   6.00000e+06   5.95535e+04   1.19760e+34   1.33619e+34
          1   6.00000e+06   5.95560e+04   1.19744e+34   1.33586e+34
          1   6.00000e+06   5.97000e+04   1.18819e+34   1.32607e+34
          1   6.00000e+06   5.99000e+04   1.17280e+34   1.30994e+34
          1   6.00000e+06   6.01000e+04   1.15809e+34   1.29451e+34
          1   6.00000e+06   6.03000e+04   1.14354e+34   1.27924e+34
          1   6.00000e+06   6.05000e+04   1.12913e+34   1.26412e+34
          1   6.00000e+06   6.07000e+04   1.11478e+34   1.24905e+34
          1   6.00000e+06   6.09000e+04   1.10089e+34   1.23445e+34
          1   6.00000e+06   6.11000e+04   1.08598e+34   1.21885e+34
          1   6.00000e+06   6.13000e+04   1.07377e+34   1.20595e+34
          1   6.00000e+06   6.15000e+04   1.06053e+34   1.19202e+34
          1   6.00000e+06   6.17000e+04   1.04763e+34   1.17843e+34
          1   6.00000e+06   6.19000e+04   1.03474e+34   1.16487e+34
          1   6.00000e+06   6.21000e+04   1.02226e+34   1.15172e+34
          1   6.00000e+06   6.23000e+04   1.00878e+34   1.13757e+34
          1   6.00000e+06   6.25000e+04   9.97025e+33   1.12515e+34
          1   6.00000e+06   6.27000e+04   9.84930e+33   1.11240e+34
          1   6.00000e+06   6.28640e+04   9.75384e+33   1.10233e+34
          1   6.00000e+06   6.28667e+04   9.75233e+33   1.10237e+34
          1   6.00000e+06   6.28693e+04   9.75081e+33   1.10464e+34
          1   6.00000e+06   6.28719e+04   9.74929e+33   1.12447e+34
          1   6.00000e+06   6.28745e+04   9.74778e+33   1.23290e+34
          1   6.00000e+06   6.28772e+04   9.74626e+33   1.61646e+34
          1   6.00000e+06   6.28798e+04   9.74475e+33   2.46868e+34
          1   6.00000e+06   6.28824e+04   9.74323e+33   3.55783e+34
          1   6.00000e+06   6.28850e+04   9.74172e+33   4.08754e+34
          1   6.00000e+06   6.28876e+04   9.74021e+33   3.55751e+34
          1   6.00000e+06   6.28903e+04   9.73869e+33   2.46804e+34
          1   6.00000e+06   6.28929e+04   9.73718e+33   1.61550e+34
          1   6.00000e+06   6.28955e+04   9.73567e+33   1.23162e+34
          1   6.00000e+06   6.28981e+04   9.73415e+33   1.12287e+34
          1   6.00000e+06   6.29000e+04   9.73308e+33   1.10522e+34
          1   6.00000e+06   6.29008e+04   9.73261e+33   1.10272e+34
          1   6.00000e+06   6.29034e+04   9.73097e+33   1.10012e+34
          1   6.00000e+06   6.29060e+04   9.72933e+33   1.09975e+34
          1   6.00000e+06   6.31000e+04   9.60925e+33   1.08710e+34
          1   6.00000e+06   6.33000e+04   9.50046e+33   1.07558e+34
          1   6.00000e+06   6.35000e+04   9.38396e+33   1.06330e+34
          1   6.00000e+06   6.37000e+04   9.27519e+33   1.05179e+34
          1   6.00000e+06   6.39000e+04   9.16287e+33   1.03993e+34
          1   6.00000e+06   6.42000e+04   9.00288e+33   1.02300e+34
          1   6.00000e+06   6.46000e+04   8.78887e+33   1.00038e+34
          1   6.00000e+06   6.49528e+04   8.60806e+33   9.81231e+33
          1   6.00000e+06   6.49555e+04   8.60669e+33   9.81104e+33
          1   6.00000e+06   6.49582e+04   8.60532e+33   9.81187e+33
          1   6.00000e+06   6.49609e+04   8.60395e+33   9.82917e+33
          1   6.00000e+06   6.49636e+04   8.60258e+33   9.92961e+33
          1   6.00000e+06   6.49664e+04   8.60121e+33   1.02882e+34
          1   6.00000e+06   6.49691e+04   8.59984e+33   1.10865e+34
          1   6.00000e+06   6.49718e+04   8.59848e+33   1.21072e+34
          1   6.00000e+06   6.49745e+04   8.59711e+33   1.26029e+34
          1   6.00000e+06   6.49772e+04   8.59574e+33   1.21043e+34
          1   6.00000e+06   6.49799e+04   8.59437e+33   1.10807e+34
          1   6.00000e+06   6.49826e+04   8.59301e+33   1.02795e+34
          1   6.00000e+06   6.49853e+04   8.59164e+33   9.91802e+33
          1   6.00000e+06   6.49880e+04   8.59027e+33   9.81468e+33
          1   6.00000e+06   6.49907e+04   8.58890e+33   9.79448e+33
          1   6.00000e+06   6.49934e+04   8.58754e+33   9.79075e+33
          1   6.00000e+06   6.49962e+04   8.58617e+33   9.78912e+33
          1   6.00000e+06   6.50000e+04   8.58423e+33   9.78706e+33
          1   6.00000e+06   6.54000e+04   8.38794e+33   9.57889e+33
          1   6.00000e+06   6.55893e+04   8.29557e+33   9.48097e+33
          1   6.00000e+06   6.55921e+04   8.29424e+33   9.47977e+33
          1   6.00000e+06   6.55948e+04   8.29292e+33   9.48092e+33
          1   6.00000e+06   6.55975e+04   8.29159e+33   9.50054e+33
          1   6.00000e+06   6.56003e+04   8.29027e+33   9.61335e+33
          1   6.00000e+06   6.56030e+04   8.28894e+33   1.00155e+34
          1   6.00000e+06   6.56058e+04   8.28762e+33   1.09107e+34
          1   6.00000e+06   6.56085e+04   8.28629e+33   1.20550e+34
          1   6.00000e+06   6.56112e+04   8.28497e+33   1.26109e+34
          1   6.00000e+06   6.56140e+04   8.28365e+33   1.20522e+34
          1   6.00000e+06   6.56167e+04   8.28233e+33   1.09051e+34
          1   6.00000e+06   6.56194e+04   8.28100e+33   1.00071e+34
          1   6.00000e+06   6.56222e+04   8.27968e+33   9.60213e+33
          1   6.00000e+06   6.56249e+04   8.27836e+33   9.48651e+33
          1   6.00000e+06   6.56276e+04   8.27704e+33   9.46408e+33
          1   6.00000e+06   6.56304e+04   8.27572e+33   9.46013e+33
          1   6.00000e+06   6.56331e+04   8.27439e+33   9.45852e+33
          1   6.00000e+06   6.58000e+04   8.19430e+33   9.37355e+33
          1   6.00000e+06   6.62000e+04   8.00439e+33   9.17212e+33
          1   6.00000e+06   6.63259e+04   7.94658e+33   9.11073e+33
          1   6.00000e+06   6.63287e+04   7.94531e+33   9.10962e+33
          1   6.00000e+06   6.63315e+04   7.94405e+33   9.11115e+33
          1   6.00000e+06   6.63342e+04   7.94279e+33   9.13346e+33
          1   6.00000e+06   6.63370e+04   7.94152e+33   9.26065e+33
          1   6.00000e+06   6.63398e+04   7.94026e+33   9.71345e+33
          1   6.00000e+06   6.63425e+04   7.93900e+33   1.07209e+34
          1   6.00000e+06   6.63453e+04   7.93774e+33   1.20088e+34
          1   6.00000e+06   6.63481e+04   7.93647e+33   1.26346e+34
          1   6.00000e+06   6.63508e+04   7.93521e+33   1.20061e+34
          1   6.00000e+06   6.63536e+04   7.93395e+33   1.07156e+34
          1   6.00000e+06   6.63564e+04   7.93269e+33   9.70541e+33
          1   6.00000e+06   6.63591e+04   7.93143e+33   9.24992e+33
          1   6.00000e+06   6.63619e+04   7.93017e+33   9.12006e+33
          1   6.00000e+06   6.63647e+04   7.92891e+33   9.09507e+33
          1   6.00000e+06   6.63674e+04   7.92765e+33   9.09085e+33
          1   6.00000e+06   6.63702e+04   7.92639e+33   9.08928e+33
          1   6.00000e+06   6.66000e+04   7.82260e+33   8.97898e+33
          1   6.00000e+06   6.70000e+04   7.64486e+33   8.79005e+33
          1   6.00000e+06   6.71857e+04   7.56379e+33   8.70386e+33
          1   6.00000e+06   6.71885e+04   7.56258e+33   8.70283e+33
          1   6.00000e+06   6.71913e+04   7.56136e+33   8.70479e+33
          1   6.00000e+06   6.71941e+04   7.56015e+33   8.73022e+33
          1   6.00000e+06   6.71969e+04   7.55893e+33   8.87412e+33
          1   6.00000e+06   6.71997e+04   7.55772e+33   9.38588e+33
          1   6.00000e+06   6.72025e+04   7.55650e+33   1.05243e+34
          1   6.00000e+06   6.72053e+04   7.55529e+33   1.19794e+34
          1   6.00000e+06   6.72081e+04   7.55408e+33   1.26866e+34
          1   6.00000e+06   6.72109e+04   7.55286e+33   1.19768e+34
          1   6.00000e+06   6.72137e+04   7.55165e+33   1.05191e+34
          1   6.00000e+06   6.72165e+04   7.55044e+33   9.37814e+33
          1   6.00000e+06   6.72193e+04   7.54922e+33   8.86380e+33
          1   6.00000e+06   6.72221e+04   7.54801e+33   8.71731e+33
          1   6.00000e+06   6.72249e+04   7.54680e+33   8.68930e+33
          1   6.00000e+06   6.72277e+04   7.54559e+33   8.68476e+33
          1   6.00000e+06   6.72305e+04   7.54438e+33   8.68321e+33
          1   6.00000e+06   6.74000e+04   7.47157e+33   8.60574e+33
          1   6.00000e+06   6.76606e+04   7.36289e+33   8.49010e+33
          1   6.00000e+06   6.76634e+04   7.36172e+33   8.49121e+33
          1   6.00000e+06   6.76662e+04   7.36056e+33   8.51893e+33
          1   6.00000e+06   6.76691e+04   7.35939e+33   8.75577e+33
          1   6.00000e+06   6.76719e+04   7.35823e+33   1.00482e+34
          1   6.00000e+06   6.76747e+04   7.35706e+33   1.46183e+34
          1   6.00000e+06   6.76775e+04   7.35590e+33   2.47715e+34
          1   6.00000e+06   6.76803e+04   7.35473e+33   3.77473e+34
          1   6.00000e+06   6.76832e+04   7.35357e+33   4.40585e+34
          1   6.00000e+06   6.76860e+04   7.35241e+33   3.77449e+34
          1   6.00000e+06   6.76888e+04   7.35124e+33   2.47666e+34
          1   6.00000e+06   6.76916e+04   7.35008e+33   1.46108e+34
          1   6.00000e+06   6.76944e+04   7.34891e+33   1.00383e+34
          1   6.00000e+06   6.76973e+04   7.34775e+33   8.74336e+33
          1   6.00000e+06   6.77001e+04   7.34659e+33   8.50404e+33
          1   6.00000e+06   6.77029e+04   7.34543e+33   8.47384e+33
          1   6.00000e+06   6.77057e+04   7.34426e+33   8.47025e+33
          1   6.00000e+06   6.78000e+04   7.30557e+33   8.42887e+33
          1   6.00000e+06   6.81990e+04   7.14281e+33   8.25546e+33
          1   6.00000e+06   6.82000e+04   7.14241e+33   8.25506e+33
          1   6.00000e+06   6.82018e+04   7.14167e+33   8.25454e+33
          1   6.00000e+06   6.82047e+04   7.14053e+33   8.25701e+33
          1   6.00000e+06   6.82075e+04   7.13938e+33   8.28611e+33
          1   6.00000e+06   6.82104e+04   7.13824e+33   8.44965e+33
          1   6.00000e+06   6.82132e+04   7.13710e+33   9.03061e+33
          1   6.00000e+06   6.82161e+04   7.13596e+33   1.03226e+34
          1   6.00000e+06   6.82189e+04   7.13482e+33   1.19741e+34
          1   6.00000e+06   6.82218e+04   7.13368e+33   1.27768e+34
          1   6.00000e+06   6.82246e+04   7.13254e+33   1.19716e+34
          1   6.00000e+06   6.82274e+04   7.13140e+33   1.03177e+34
          1   6.00000e+06   6.82303e+04   7.13027e+33   9.02332e+33
          1   6.00000e+06   6.82331e+04   7.12913e+33   8.43993e+33
          1   6.00000e+06   6.82360e+04   7.12799e+33   8.27396e+33
          1   6.00000e+06   6.82388e+04   7.12685e+33   8.24243e+33
          1   6.00000e+06   6.82417e+04   7.12571e+33   8.23753e+33
          1   6.00000e+06   6.82445e+04   7.12457e+33   8.23601e+33
          1   6.00000e+06   6.86000e+04   6.98416e+33   8.08621e+33
          1   6.00000e+06   6.90000e+04   6.82778e+33   7.91944e+33
          1   6.00000e+06   6.94000e+04   6.67752e+33   7.75891e+33
          1   6.00000e+06   6.94067e+04   6.67505e+33   7.75630e+33
          1   6.00000e+06   6.94096e+04   6.67399e+33   7.75551e+33
          1   6.00000e+06   6.94125e+04   6.67293e+33   7.75858e+33
          1   6.00000e+06   6.94154e+04   6.67187e+33   7.79200e+33
          1   6.00000e+06   6.94183e+04   6.67081e+33   7.97864e+33
          1   6.00000e+06   6.94212e+04   6.66975e+33   8.64101e+33
          1   6.00000e+06   6.94241e+04   6.66869e+33   1.01138e+34
          1   6.00000e+06   6.94270e+04   6.66763e+33   1.19962e+34
          1   6.00000e+06   6.94299e+04   6.66657e+33   1.29113e+34
          1   6.00000e+06   6.94328e+04   6.66551e+33   1.19939e+34
          1   6.00000e+06   6.94357e+04   6.66445e+33   1.01092e+34
          1   6.00000e+06   6.94386e+04   6.66339e+33   8.63421e+33
          1   6.00000e+06   6.94415e+04   6.66233e+33   7.96957e+33
          1   6.00000e+06   6.94443e+04   6.66128e+33   7.78067e+33
          1   6.00000e+06   6.94472e+04   6.66022e+33   7.74498e+33
          1   6.00000e+06   6.94501e+04   6.65916e+33   7.73964e+33
          1   6.00000e+06   6.94530e+04   6.65810e+33   7.73817e+33
          1   6.00000e+06   6.98000e+04   6.53282e+33   7.60411e+33
          1   6.00000e+06   6.98104e+04   6.52908e+33   7.63057e+33
          1   6.00000e+06   6.98133e+04   6.52803e+33   8.16925e+33
          1   6.00000e+06   6.98162e+04   6.52698e+33   1.48218e+34
          1   6.00000e+06   6.98191e+04   6.52594e+33   6.95165e+34
          1   6.00000e+06   6.98221e+04   6.52489e+33   3.66714e+35
          1   6.00000e+06   6.98250e+04   6.52385e+33   1.41688e+36
          1   6.00000e+06   6.98279e+04   6.52280e+33   3.74969e+36
          1   6.00000e+06   6.98308e+04   6.52175e+33   6.73092e+36
          1   6.00000e+06   6.98337e+04   6.52071e+33   8.18108e+36
          1   6.00000e+06   6.98366e+04   6.51966e+33   6.73092e+36
          1   6.00000e+06   6.98395e+04   6.51862e+33   3.74968e+36
          1   6.00000e+06   6.98424e+04   6.51757e+33   1.41687e+36
          1   6.00000e+06   6.98453e+04   6.51653e+33   3.66705e+35
          1   6.00000e+06   6.98483e+04   6.51549e+33   6.95053e+34
          1   6.00000e+06   6.98512e+04   6.51444e+33   1.48084e+34
          1   6.00000e+06   6.98541e+04   6.51340e+33   8.15360e+33
          1   6.00000e+06   6.98570e+04   6.51235e+33   7.61268e+33
          1   6.00000e+06   7.02000e+04   6.39089e+33   7.45222e+33
          1   6.00000e+06   7.06000e+04   6.25391e+33   7.30542e+33
          1   6.00000e+06   7.08650e+04   6.16621e+33   7.21132e+33
          1   6.00000e+06   7.08679e+04   6.16524e+33   7.21067e+33
          1   6.00000e+06   7.08709e+04   6.16427e+33   7.21444e+33
          1   6.00000e+06   7.08738e+04   6.16330e+33   7.25297e+33
          1   6.00000e+06   7.08768e+04   6.16233e+33   7.46693e+33
          1   6.00000e+06   7.08797e+04   6.16136e+33   8.22559e+33
          1   6.00000e+06   7.08827e+04   6.16039e+33   9.91215e+33
          1   6.00000e+06   7.08856e+04   6.15942e+33   1.20678e+34
          1   6.00000e+06   7.08886e+04   6.15846e+33   1.31158e+34
          1   6.00000e+06   7.08916e+04   6.15749e+33   1.20657e+34
          1   6.00000e+06   7.08945e+04   6.15652e+33   9.90799e+33
          1   6.00000e+06   7.08975e+04   6.15555e+33   8.21936e+33
          1   6.00000e+06   7.09004e+04   6.15459e+33   7.45861e+33
          1   6.00000e+06   7.09034e+04   6.15362e+33   7.24257e+33
          1   6.00000e+06   7.09063e+04   6.15265e+33   7.20197e+33
          1   6.00000e+06   7.09093e+04   6.15168e+33   7.19612e+33
          1   6.00000e+06   7.09122e+04   6.15072e+33   7.19469e+33
          1   6.00000e+06   7.10000e+04   6.12211e+33   7.16394e+33
          1   6.00000e+06   7.14000e+04   5.99101e+33   7.02330e+33
          1   6.00000e+06   7.18000e+04   5.86386e+33   6.88673e+33
          1   6.00000e+06   7.22000e+04   5.73721e+33   6.75080e+33
          1   6.00000e+06   7.26000e+04   5.61793e+33   6.62236e+33
          1   6.00000e+06   7.26528e+04   5.60258e+33   6.60584e+33
          1   6.00000e+06   7.26558e+04   5.60170e+33   6.60534e+33
          1   6.00000e+06   7.26589e+04   5.60082e+33   6.60993e+33
          1   6.00000e+06   7.26619e+04   5.59994e+33   6.65449e+33
          1   6.00000e+06   7.26649e+04   5.59907e+33   6.90085e+33
          1   6.00000e+06   7.26680e+04   5.59819e+33   7.77376e+33
          1   6.00000e+06   7.26710e+04   5.59731e+33   9.71397e+33
          1   6.00000e+06   7.26740e+04   5.59643e+33   1.21937e+34
          1   6.00000e+06   7.26771e+04   5.59555e+33   1.33995e+34
          1   6.00000e+06   7.26801e+04   5.59468e+33   1.21919e+34
          1   6.00000e+06   7.26831e+04   5.59380e+33   9.71019e+33
          1   6.00000e+06   7.26861e+04   5.59292e+33   7.76808e+33
          1   6.00000e+06   7.26892e+04   5.59204e+33   6.89328e+33
          1   6.00000e+06   7.26922e+04   5.59117e+33   6.64503e+33
          1   6.00000e+06   7.26952e+04   5.59029e+33   6.59857e+33
          1   6.00000e+06   7.26983e+04   5.58941e+33   6.59209e+33
          1   6.00000e+06   7.27013e+04   5.58854e+33   6.59069e+33
          1   6.00000e+06   7.30000e+04   5.50300e+33   6.49830e+33
          1   6.00000e+06   7.31462e+04   5.46067e+33   6.45271e+33
          1   6.00000e+06   7.31492e+04   5.45979e+33   6.45176e+33
          1   6.00000e+06   7.31523e+04   5.45891e+33   6.45082e+33
          1   6.00000e+06   7.31553e+04   5.45803e+33   6.44987e+33
          1   6.00000e+06   7.31584e+04   5.45716e+33   6.44892e+33
          1   6.00000e+06   7.31614e+04   5.45628e+33   6.44798e+33
          1   6.00000e+06   7.31645e+04   5.45540e+33   6.44703e+33
          1   6.00000e+06   7.31675e+04   5.45452e+33   6.44609e+33
          1   6.00000e+06   7.31706e+04   5.45364e+33   6.44514e+33
          1   6.00000e+06   7.31737e+04   5.45277e+33   6.44420e+33
          1   6.00000e+06   7.31767e+04   5.45189e+33   6.44325e+33
          1   6.00000e+06   7.31798e+04   5.45101e+33   6.44230e+33
          1   6.00000e+06   7.31828e+04   5.45014e+33   6.44136e+33
          1   6.00000e+06   7.31859e+04   5.44926e+33   6.44041e+33
          1   6.00000e+06   7.31889e+04   5.44838e+33   6.43947e+33
          1   6.00000e+06   7.31920e+04   5.44751e+33   6.43852e+33
          1   6.00000e+06   7.31950e+04   5.44663e+33   6.43758e+33
          1   6.00000e+06   7.34000e+04   5.38816e+33   6.37456e+33
          1   6.00000e+06   7.38000e+04   5.27836e+33   6.25577e+33
          1   6.00000e+06   7.42000e+04   5.16815e+33   6.11885e+33
          1   6.00000e+06   7.45333e+04   5.06966e+33   6.01575e+33
          1   6.00000e+06   7.45365e+04   5.06875e+33   6.05711e+33
          1   6.00000e+06   7.45396e+04   5.06784e+33   6.57795e+33
          1   6.00000e+06   7.45427e+04   5.06694e+33   1.08665e+34
          1   6.00000e+06   7.45458e+04   5.06603e+33   3.41732e+34
          1   6.00000e+06   7.45489e+04   5.06512e+33   1.16531e+35
          1   6.00000e+06   7.45520e+04   5.06422e+33   2.99480e+35
          1   6.00000e+06   7.45551e+04   5.06331e+33   5.33281e+35
          1   6.00000e+06   7.45582e+04   5.06240e+33   6.47008e+35
          1   6.00000e+06   7.45613e+04   5.06150e+33   5.33279e+35
          1   6.00000e+06   7.45644e+04   5.06059e+33   2.99476e+35
          1   6.00000e+06   7.45675e+04   5.05969e+33   1.16525e+35
          1   6.00000e+06   7.45706e+04   5.05878e+33   3.41654e+34
          1   6.00000e+06   7.45738e+04   5.05788e+33   1.08568e+34
          1   6.00000e+06   7.45769e+04   5.05697e+33   6.56630e+33
          1   6.00000e+06   7.45800e+04   5.05607e+33   6.04352e+33
          1   6.00000e+06   7.45831e+04   5.05516e+33   6.00022e+33
          1   6.00000e+06   7.46000e+04   5.05024e+33   5.99256e+33
          1   6.00000e+06   7.48852e+04   4.96302e+33   5.89946e+33
          1   6.00000e+06   7.48883e+04   4.96208e+33   5.89897e+33
          1   6.00000e+06   7.48915e+04   4.96113e+33   5.90436e+33
          1   6.00000e+06   7.48946e+04   4.96019e+33   5.95594e+33
          1   6.00000e+06   7.48977e+04   4.95924e+33   6.24067e+33
          1   6.00000e+06   7.49008e+04   4.95830e+33   7.24935e+33
          1   6.00000e+06   7.49040e+04   4.95736e+33   9.49123e+33
          1   6.00000e+06   7.49071e+04   4.95641e+33   1.23565e+34
          1   6.00000e+06   7.49102e+04   4.95547e+33   1.37498e+34
          1   6.00000e+06   7.49133e+04   4.95453e+33   1.23545e+34
          1   6.00000e+06   7.49164e+04   4.95358e+33   9.48720e+33
          1   6.00000e+06   7.49196e+04   4.95264e+33   7.24330e+33
          1   6.00000e+06   7.49227e+04   4.95170e+33   6.23261e+33
          1   6.00000e+06   7.49258e+04   4.95076e+33   5.94586e+33
          1   6.00000e+06   7.49289e+04   4.94981e+33   5.89227e+33
          1   6.00000e+06   7.49321e+04   4.94887e+33   5.88486e+33
          1   6.00000e+06   7.49352e+04   4.94793e+33   5.88334e+33
          1   6.00000e+06   7.49592e+04   4.94068e+33   5.87619e+33
          1   6.00000e+06   7.49624e+04   4.93974e+33   5.88623e+33
          1   6.00000e+06   7.49655e+04   4.93880e+33   6.02139e+33
          1   6.00000e+06   7.49686e+04   4.93786e+33   7.13971e+33
          1   6.00000e+06   7.49718e+04   4.93692e+33   1.32207e+34
